Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
24.33,0,0.1445352294,0.1445352294,0.1445352294,0.1445352294,0.1445352294,0,0,0,0,5.975295199,106.2322297,111.8775329,3167276000
24.34,0,0.1445312381,0.1445312381,0.1445312381,0.1445312381,0.1445312381,0,0,0,0,5.974473963,106.2218411,111.871353,3168577000
24.35,0,0.1445272599,0.1445272599,0.1445272599,0.1445272599,0.1445272599,0,0,0,0,5.973653027,106.2114758,111.8651895,3169879000
24.36,0,0.1445232738,0.1445232738,0.1445232738,0.1445232738,0.1445232738,0,0,0,0,5.972833788,106.2011018,111.8590197,3171181000
24.37,0,0.1445193027,0.1445193027,0.1445193027,0.1445193027,0.1445193027,0,0,0,0,5.972014148,106.190739,111.8528591,3172483000
24.38,0,0.1445153344,0.1445153344,0.1445153344,0.1445153344,0.1445153344,0,0,0,0,5.971196206,106.1803714,111.8466947,3173784000
24.39,0,0.1445113583,0.1445113583,0.1445113583,0.1445113583,0.1445113583,0,0,0,0,5.970377863,106.1700113,111.8405368,3175086000
24.4,0,0.1445073953,0.1445073953,0.1445073953,0.1445073953,0.1445073953,0,0,0,0,5.969560518,106.1596381,111.8343705,3176388000
24.41,0,0.1445034353,0.1445034353,0.1445034353,0.1445034353,0.1445034353,0,0,0,0,5.968744172,106.1493,111.8282278,3177690000
24.42,0,0.1444994793,0.1444994793,0.1444994793,0.1444994793,0.1444994793,0,0,0,0,5.967928024,106.138923,111.82206,3178992000
24.43,0,0.1444955263,0.1444955263,0.1444955263,0.1444955263,0.1444955263,0,0,0,0,5.967112875,106.1285886,111.8159209,3180294000
24.44,0,0.1444915761,0.1444915761,0.1444915761,0.1444915761,0.1444915761,0,0,0,0,5.966298824,106.118266,111.8097899,3181595000
24.45,0,0.1444876292,0.1444876292,0.1444876292,0.1444876292,0.1444876292,0,0,0,0,5.965484972,106.1079121,111.8036388,3182897000
24.46,0,0.1444836852,0.1444836852,0.1444836852,0.1444836852,0.1444836852,0,0,0,0,5.964671318,106.0975748,111.7974998,3184199000
24.47,0,0.1444797443,0.1444797443,0.1444797443,0.1444797443,0.1444797443,0,0,0,0,5.963859463,106.087243,111.7913639,3185501000
24.48,0,0.1444758072,0.1444758072,0.1444758072,0.1444758072,0.1444758072,0,0,0,0,5.963047305,106.0769103,111.7852289,3186802000
24.49,0,0.1444718722,0.1444718722,0.1444718722,0.1444718722,0.1444718722,0,0,0,0,5.962235948,106.0665666,111.7790868,3188104000
24.5,0,0.1444679413,0.1444679413,0.1444679413,0.1444679413,0.1444679413,0,0,0,0,5.961425588,106.0562542,111.7729659,3189406000
24.51,0,0.1444640224,0.1444640224,0.1444640224,0.1444640224,0.1444640224,0,0,0,0,5.960615726,106.0459225,111.7668327,3190708000
24.52,0,0.1444600965,0.1444600965,0.1444600965,0.1444600965,0.1444600965,0,0,0,0,5.959806663,106.0356167,111.7607172,3192010000
24.53,0,0.1444561845,0.1444561845,0.1444561845,0.1444561845,0.1444561845,0,0,0,0,5.958997899,106.0252785,111.754581,3193312000
24.54,0,0.1444522657,0.1444522657,0.1444522657,0.1444522657,0.1444522657,0,0,0,0,5.958190133,106.0149792,111.7484709,3194614000
24.55,0,0.1444483596,0.1444483596,0.1444483596,0.1444483596,0.1444483596,0,0,0,0,5.957382566,106.0046486,111.7423408,3195915000
24.56,0,0.1444444467,0.1444444467,0.1444444467,0.1444444467,0.1444444467,0,0,0,0,5.956576297,105.9943577,111.7362371,3197217000
24.57,0,0.1444405468,0.1444405468,0.1444405468,0.1444405468,0.1444405468,0,0,0,0,5.955770726,105.984053,111.7301247,3198519000
24.58,0,0.1444366499,0.1444366499,0.1444366499,0.1444366499,0.1444366499,0,0,0,0,5.954965354,105.9737576,111.7240195,3199821000
24.59,0,0.1444327568,0.1444327568,0.1444327568,0.1444327568,0.1444327568,0,0,0,0,5.954160381,105.9634401,111.7179002,3201122000
24.6,0,0.1444288559,0.1444288559,0.1444288559,0.1444288559,0.1444288559,0,0,0,0,5.953356506,105.9531532,111.7118014,3202424000
