Mach,Alpha,CD Power-Off,CD Power-On,CL,CP
10.34,0.0,0.1724518062185189,0.1724518062185189,0.0,110.12577017168569
10.35,0.0,0.17242399160636743,0.17242399160636743,0.0,110.10406990601493
10.36,0.0,0.17239624210005278,0.17239624210005278,0.0,110.08239469860378
10.37,0.0,0.1723685676861635,0.1723685676861635,0.0,110.06074393691003
10.38,0.0,0.1723409683513202,0.1723409683513202,0.0,110.03915275188169
10.39,0.0,0.17231343420092926,0.17231343420092926,0.0,110.01761113938281
10.4,0.0,0.17228597498395568,0.17228597498395568,0.0,109.99610219654144
10.41,0.0,0.1722585908061186,0.1722585908061186,0.0,109.97463046306578
10.42,0.0,0.17223127177226966,0.17223127177226966,0.0,109.95319386173898
10.43,0.0,0.17220401775069527,0.17220401775069527,0.0,109.9317969893086
10.44,0.0,0.17217683861065167,0.17217683861065167,0.0,109.91045465693725
10.45,0.0,0.17214973457447588,0.17214973457447588,0.0,109.88914225438293
10.46,0.0,0.1721226955112759,0.1721226955112759,0.0,109.86786784945485
10.47,0.0,0.17209572140801793,0.17209572140801793,0.0,109.84662215946018
10.48,0.0,0.1720688322517252,0.1720688322517252,0.0,109.82542748648373
10.49,0.0,0.17204199814592294,0.17204199814592294,0.0,109.8042827941903
10.5,0.0,0.17201523884451614,0.17201523884451614,0.0,109.78317669909013
10.51,0.0,0.17198853445134146,0.17198853445134146,0.0,109.7620761393791
10.52,0.0,0.17196191506938632,0.17196191506938632,0.0,109.74103018501748
10.53,0.0,0.1719353504540031,0.1719353504540031,0.0,109.72003153354397
10.54,0.0,0.17190887082384895,0.17190887082384895,0.0,109.69906903435417
10.55,0.0,0.17188243605037887,0.17188243605037887,0.0,109.67812347838284
10.56,0.0,0.17185608612093164,0.17185608612093164,0.0,109.65723984267893
10.57,0.0,0.1718297910228601,0.1718297910228601,0.0,109.63637532806875
10.58,0.0,0.1718035807435699,0.1718035807435699,0.0,109.61555547594833
10.59,0.0,0.17177741527047907,0.17177741527047907,0.0,109.59476278087861
10.6,0.0,0.17175133459107733,0.17175133459107733,0.0,109.57401463786428
10.61,0.0,0.17172530869286676,0.17172530869286676,0.0,109.5533041988767
10.62,0.0,0.17169935767701677,0.17169935767701677,0.0,109.53263009452088
10.63,0.0,0.17167346130365274,0.17167346130365274,0.0,109.51197062071489
10.64,0.0,0.1716476297874251,0.1716476297874251,0.0,109.49136313419757
10.65,0.0,0.17162187300237317,0.17162187300237317,0.0,109.47079557970208
10.66,0.0,0.17159618082343794,0.17159618082343794,0.0,109.45025314802288
10.67,0.0,0.1715705434640779,0.1715705434640779,0.0,109.42972876635547
10.68,0.0,0.17154497079909337,0.17154497079909337,0.0,109.4092637906155
10.69,0.0,0.17151948281630128,0.17151948281630128,0.0,109.3888342420182
10.7,0.0,0.1714940395035275,0.1714940395035275,0.0,109.3684240524779
10.71,0.0,0.17146867084866896,0.17146867084866896,0.0,109.34804830055981
10.72,0.0,0.171443356951117,0.171443356951117,0.0,109.32770758163329
10.73,0.0,0.17141810757563758,0.17141810757563758,0.0,109.30741758333151
10.74,0.0,0.1713929228219215,0.1713929228219215,0.0,109.2871237822637
10.75,0.0,0.17136779278885808,0.17136779278885808,0.0,109.2668788710356
10.76,0.0,0.1713427373532263,0.1713427373532263,0.0,109.24669011735216
10.77,0.0,0.17131774639267147,0.17131774639267147,0.0,109.2264946202868
10.78,0.0,0.1712928201164362,0.1712928201164362,0.0,109.20635214384455
10.79,0.0,0.17126793840202095,0.17126793840202095,0.0,109.1862420659534
10.8,0.0,0.17124313123763693,0.17124313123763693,0.0,109.16615429602018
10.81,0.0,0.1712183886115332,0.1712183886115332,0.0,109.14610472853865
10.82,0.0,0.17119369051195696,0.17119369051195696,0.0,109.12610221249915
10.83,0.0,0.1711690669272433,0.1711690669272433,0.0,109.10610072925058
10.84,0.0,0.1711445179547435,0.1711445179547435,0.0,109.08614160153896
10.85,0.0,0.17112001336459196,0.17112001336459196,0.0,109.06622652173264
10.86,0.0,0.1710955632544315,0.1710955632544315,0.0,109.04631963595794
10.87,0.0,0.17107117772111158,0.17107117772111158,0.0,109.02645584904765
10.88,0.0,0.1710468566443107,0.1710468566443107,0.0,109.00661522437333
10.89,0.0,0.17102259990453775,0.17102259990453775,0.0,108.98680439221498
10.9,0.0,0.17099839770656614,0.17099839770656614,0.0,108.96703451187956
10.91,0.0,0.17097425993076334,0.17097425993076334,0.0,108.9472774006286
10.92,0.0,0.17095017656575964,0.17095017656575964,0.0,108.92755813722566
10.93,0.0,0.17092614760020222,0.17092614760020222,0.0,108.90789059729263
10.94,0.0,0.17090218302278848,0.17090218302278848,0.0,108.88823117375686
10.95,0.0,0.17087828282224174,0.17087828282224174,0.0,108.86858165184981
10.96,0.0,0.17085443709393347,0.17085443709393347,0.0,108.84899472270484
