Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
14.16,4,0.06520948602,0.1081911088,0.1081911088,0.0655283447,0.0655283447,0.6078176503,0.6138840673,0.3703490439,0.2435350234,8.793239766,159.0021044,159.0021019,2647716000
14.17,4,0.06519372222,0.1081620596,0.1081620596,0.06551250381,0.06551250381,0.6076293163,0.6136941657,0.3702269744,0.2434671913,8.790519626,158.9850435,158.9850409,2649586000
14.18,4,0.06517799144,0.1081330562,0.1081330562,0.06549669611,0.06549669611,0.6074411606,0.6135044452,0.3701049539,0.2433994913,8.787802079,158.9680101,158.9680076,2651456000
14.19,4,0.06516228371,0.1081040813,0.1081040813,0.06548091158,0.06548091158,0.6072530808,0.6133148023,0.369982879,0.2433319233,8.785085644,158.9509727,158.9509702,2653325000
14.2,4,0.06514659694,0.1080751447,0.1080751447,0.0654651481,0.0654651481,0.6070652473,0.6131254079,0.3698609209,0.243264487,8.782372768,158.9339726,158.93397,2655195000
14.21,4,0.06513094229,0.1080462562,0.1080462562,0.06544941691,0.06544941691,0.6068776389,0.6129362413,0.3697390591,0.2431971822,8.779663156,158.9170086,158.917006,2657065000
14.22,4,0.0651153095,0.1080174025,0.1080174025,0.06543370768,0.06543370768,0.6066902118,0.6127472581,0.3696172492,0.2431300089,8.776956169,158.9000665,158.900064,2658935000
14.23,4,0.06509969769,0.1079885745,0.1079885745,0.06541801953,0.06541801953,0.606502851,0.6125583427,0.369495376,0.2430629668,8.774250156,158.8831244,158.8831218,2660805000
14.24,4,0.06508411885,0.1079597972,0.1079597972,0.0654023645,0.0654023645,0.606315741,0.6123696811,0.3693736254,0.2429960556,8.771547776,158.8662216,158.866219,2662675000
14.25,4,0.06506856109,0.1079310578,0.1079310578,0.06538673067,0.06538673067,0.606128868,0.6121812585,0.3692519832,0.2429292753,8.768848822,158.8493561,158.8493535,2664545000
